id;solicitacao;Sinalização - Vertical;Redutor de velocidade - Lombada;Sinalização - Horizontal;Semáforo;Passeio público;Melhorias viárias;Sinalização - Faixa de pedestres;Barreiras físicas;Redutor de velocidade - Radar;Vagas especiais;Pavimentação;Acessibilidade - Rampa;Redutor de velocidade - Travessia elevada;Alteração de sentido;Área escolar;Ciclovias e similares;Urbanização de vielas;Rebaixamento de guia
5870;"Anexo, encaminho solicitação para as providências cabíveis, quanto a visita de agentes de trânsito, placas de proibido estacionar ou outras medidas cabíveis, para motoristas que estacionam inadequadamente, frente a um Galpão localizado na Rua Francisco Vitor César Leite, n° 251 - Residencial Galo Branco.

A solicitação se faz necessária, vez que motoristas ficam impedidos de sairem ou entrarem no referido galpão, por conta de motoristas que estacionam frente ao local, impedindo as atividades da empresa, conforme fotos, em anexo.

Foi aberto protocolo junto ao 156, n° 5941771, mas com resposta negativa, mas os problemas persistem e buscam soluções junto a Vossa Senhoria, pois o bom andamento da empresa estão sendo prejudicados.

Na certeza da atenção de Vossa Senhoria, antecipo saudações de apreço e consideração.
";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6741;SUGERE ESTUDO DA RUA VÊNUS LOCALIZADA NO JARDIM DA GRANJA PARA MEHORIAS DE TRÂNSITO, MUNÍCIPE INFORMA DE QUE VIA É ESTREITA E DE MÃO DUPLA. VIA POSSUI 2 ESCOLAS E EM HORÁRIOS DE PICO, OCORRE ESTACIONAMENTO DE VEÍCULOS NOS 2 LADOS DA VIA, O QUE OCASIONA GRANDE TRÂNSITO E CONGESTIONAMENTO DA MESMA. SUGERE QUE A MESMA SEJA VIA ÚNICA PARA A MEHORIA DO TRÂNSITO OU ALGO QUE POSSA MELHORAR O TRAJETO DE CARROS E ÔNIBUS PELA VIA.;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
6666;"Solicitamos a V. Sª, providenciar estudos para a implantação de uma faixa de pedestres, localizado no cruzamento entre a Rua dos Jaburus com a Rua Sandro Bezerra da Silva, Bairro Parque Residencial Flamboyant.
Segundo a munícipe, Sra. Rosely Caetano da Silva, residente na Rua Gyulo Bakos, n.143, esse se faz necessário pois o cruzamento é muito movimentado e necessita de uma faixa de pedestres para evitar acidentes e gera preocupação, pois sua filha e neta residem próximo do local e passam por esta via todos os dias.
Anexo foto do local.
";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
4858;SOLICITA A REMOÇÃO DE PLACA ESTACIONAR NO HORÁRIO DE FEIRA DAS 16 AS 4 HORAS VISTO QUE A PESSOA MORA NA RUA DA FEIRA.;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1264;SOLICITA QUE RUA VOLTE A SER 2 VIAS SENTIDO JARDIM PAULISTA E UMA VIA SENTIDO BAIRRO, INFORMA QUE DEVIDO AO ROLDAO AS PESSOAS PARAM PARA ENTRAR NO MERCADO E ESTA DANO MUITO CONGESTIONAMENTO. PEDE PARA QUE VOLTE COMO ERA ANTES.;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
6734;SOLICITA A IMPLANTAÇÃO DE QUEBRA-MOLAS NO ENDEREÇO INFORMADO, POIS TEM VEÍCULOS CIRCULANDO EM ALTA VELOCIDADE NO LOCAL. MUNICIPE INFORMA QUE JÁ ACONTECEU ACIDENTES/ATROPELAMENTO NO LOCAL E POR ISSO SOLICITA A IMPLATAÇÃO DE QUEBRA-MOLAS. INFORMA TAMBÉM QUE JÁ ABRIU PROCESSO (Nº 108057/2022) , PORÉM O MESMO FOI INDEFERIDO. AGURADA UMA RESPOSTA, ANTES QUE ACONTECE ALGUM ACIDENTE MAIS SÉRIO NO LOCAL.;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2028;IMPLANTAÇAO DE PLACA PROIBIDO ESTACIONAR;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3597;IMPLANTAÇAO DE PLACA PROIBIDO ESTACIONAR/ SOLICITA VAGAS DE ESTACIONAMENTO PARA HOSPITAL, ESCOLA E UBS;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2006;CICLOVIA AV. GENERAL MOTORS ATE EUGENIO DE MELO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
4842;"Ilustríssimo Secretário,

Solicito os bons préstimos de Vossa Senhoria, as providênicas cabíveis quanto ao ofício 067/RP/2022 referente à solicitação de estudos de engenharia para implantação de um semáforo de Pedestre com Botoeira na travessia entre a Av. Dr. João Batista de Souza Soares, n°2285, bairro Jardim América e Rua Bacabal, n°1550, bairro parque Industrial, tendo em vista que, até o momento não houve medidas cabíveis quanto à instalação do semáforo com botoeira.

Ressalto ainda que o grande movimento nos horários de pico tem causado grandes transtornos aos pedestres, ciclitas e cadeirantes, tendo em consideração que a boa prática de segurança de engenharia de tráfego, diz que o pedestre tem a prioridade quando estiverem atravessnado, e muitas vezes a mesma não é respeitada, o que os obriga apressar-se em sua travessia.

Atenciosamente,

Rafael Pascucci";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3595;SOLICITA DEMARCAÇAO METRICA DE SOLO NAS CALÇADAS;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;INSTALAR REDUTOR DE VELOCIDADE AV. MARIA GOULART. 315 SANTA CECILIA I;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2032;IMPLANTAR CALÇADA SEGURA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3591;INSTALAÇAO DE SEMAFORO;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6732;SOLICITA A INSTALAÇÃO DE UM BLOQUEIO EM PARTE DA ESQUINA, POIS QUANDO VAI ACESSAR A RUA SE DEPARA COM VEÍCULOS SAINDO NA CONTRA MÃO, PODENDO CAUSAR UM ACIDENTE, INFORMA QUE ELE MESMO JÁ PASSOU POR ISSO 2 VEZES. ESTE PROTOCOLO CONTÉM IMAGENS.;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
6735;	SUGERE A IMPLANTAÇÃO DE PISTA DE CAMINHADA NA ORLA DO BANHADO. ESTE PROTOCOLO POSSUI FOTOS.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
5360;SOLICITA UMA LOMBADA NA RUA. RELATA QUE OS CARROS E CAMINHÕES PASSAM EM ALTA VELOCIDADE, E TEM MUITAS RESIDÊNCIAS NO LOCAL.;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3620;IMPLANTAÇAO DE FAIXA DE PDESTRE;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
5806;SOLICITA ANALISAR A CONDIÇÃO DO TRÂNSITO NA RUA CAMOCIM. QUANDO O DETRAN FOI INSTALADO NO PQ.IND. VÁRIAS MODIFICAÇÕES FORAM FEITAS, O QUE TORNOU O TRÂNSITO NA REDONDEZA UM CAOS NOS HORÁRIOS DE PICO PARA NÓS MORADORES. POR ISSO, GOSTARIA DE LHES PEDIR 2 CONSIDERAÇÕES: - TORNAR A RUA DE MÃO ÚNICA - PROIBIR O ESTACIONAMENTO NO EDIFÍCIO ESSÊNCIA PARQUE (140), QUE FOI RECENTEMENTE CONCLÚIDO JÁ TIVEMOS CASOS EM QUE RETROVISORES FORAM ARRANCADOS POR FALTA DE ESPAÇO NA PASSAGEM DE ÔNIBUS E CAMINHÕES, ALÉM DA CONSTANTE CONFUSÃO DA MÃO DUPLA. EU E MEU VIZINHO (127) MAL CONSEGUIMOS MANOBRAR PARA ENTRAR NA GARAGEM PORQUE ESTÃO ESTACIONANDO EM FRENTE DO PRÉDIO (140). ALÉM DO PRÉDIO TER 2 NÍVEIS DE ESTACIONAMENTO, ELES AINDA TEM A FRENTE DO PRÉDIO E A PRAÇA DISPONÍVEIS NA RUA CRATO. O PEDIDO PARA DESFAZER TUDO O QUE FOI FEITO PARA O DETRAN AJUDARIA A FLUIR O TRÂNSITO QUE VEM DO 31 DE MARÇO PARA O SEMÁFORO DA RUA QUIXADÁ, ESPECIALMENTE PARA OS VEÍCULOS MAIORES. ESTÁ À DISPOSIÇÃO PARA FALAR A RESPEITO. ESSE PROTOCOLO POSSUI IMAGENS;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2051;IMPLANTAÇAO DE LOMBOFAIXA;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
3609;IMPLANTAÇAO DE SEMAFORO;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1985;SOLICITA REDUTOR DE VELOCIDADE NA VIA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;SOLICITA CALÇADA NA VIA NO BAIRRO;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3538;SOLICITA PLACA SINALIZAÇAO  DE PREFERENCIA E TACHOES NA ROTATORIA ;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5087;SOLICITA UMA IMPLATAÇÃO DE PROIBIDO ESTACIONAR NA SUA RUA DEVIDO A SER SEM SAIDA E ESTREITA E DE MAO UNICA, POIS O MESMO INFORMA QUE QUANDO PARAM VEICULO NA RUA A MESMA FICA SEM TER COMO TER ACESSO TENDO QUE DEIXA O VEICULO EM OUTRO LOCAL POR NAO CONSEGUIR ENTRAR NA RUA E TER ACESSO A SUA RESIDENCIA.;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5807;SOLICITA QUE SEJA IMPLANTADO UMA LOMBADA EM UMA RUA POIS TEM MUITOS CARROS QUE VEM EM ALTA VELOCIDADE NA RUA GOIANIA E ACHA MUITO PERIGOSO POIS NO HORÁRIO DA MANHÃ TEM MUITAS MÃES COM FILHOS PEQUENOS. VEM DO SENTIDO DA AVENIDA BACABAL PARA ENTRAR NA PRAÇA NATAL, POR TANTO SOLICITA UMA LOMBADA A 50 METROS DA PRAÇA.;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6738;SOLICITA A IMPLATAÇAO DE UMA ROTATORIA OU SEMAFARO NO ACESSO A ESTRADA FAZENDA RONDA ,POIS ESTA TENDO MUITO ACIDENTE E CICLITAS ANDA DE BICICLETA E COM RISCO DE SER ATROPELADO PORQUE TEM MUITO CAMINHÃO PASSANDO PELO LOCAL ,POSSUI DUAS EMPRESSAS DEPOSITO DA INOVAR E AMAVALE PEDE URGÊNCIA NA SUA SOLICITAÇÃO.INFORMA QUE O CONDOMINIO TERRA NOVA ESTA SEM CALÇADA TAMBÉM.;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
3614;IMPLANTAÇAO DE ASFALTO NA VIA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
6736;SUGERE QUE SEJA FEITO ESTUDO PRA RECUO DA GRADE DA UBS DO PARQUE INDUSTRIAL O QUE ACARRETARA MUDANÇA NO PONTO DE TAXI, PRA MELHORAR ACESSO DOS MUNICIPES, POIS O ESTACIONAMENTO DA UBS E BEM CURTO E A ENTRADA E SAIDA DA UBS E UMA SO OCASIONANDO TRANSITO, A MESMA COISA COM RELAÇAO AO HOSPITAL SUL RELATA QUE LA TEM OUTRO ESPAÇO VERDE ENTRE HOSPITAL SUL E A ESCOLA MUNICIPAL ONDE PODE SER AMPLIADO O ESTACIONAMENTO.;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
6742;SOLICITA PLACA DE PROIBIDO ESTACIONAR POIS É UMA RUA RESIDENCIAL E EM DIA DE JOGOS OU EVENTOS OS CARROS PARAM DOS DOIS LADOS IMPOSSIBILITANDO OS MORADORES DE PASSAR E ATE DE ENTRAR EM SUAS RESIDENCIAS.;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2643;IMPLANTAÇAO DE LOMBADA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2059;IMPLANTAÇAO DE SEMAFORO;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6739;SUGERE SEJA SEJA IMPLANTADA UMA LOMBADA NA ESQUINA DE SUA RUA.;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2056;IMPLANTAÇAO DE VALETA- REDUTOR DE VELOCIDADE;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6737;SOLICITA ASFALTAMENTO DA ESTRADA POIS A ESTRADA LIGA A FATEC E O PARQUE TECNOLOGICO AO JARDIM SANTA INES, É UM TRAJETO QUE FICA MAIS PERTO. POREM O ASFALTO SÓ VAI ATÉ A METADE, NÃO PAVIMENTOU TUDO, SOLICITA QUE FAÇA A PAVIMENTAÇÃO DO RESTANTE DA VIA.;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
572;RECLAMA QUANTO A IMPLANTAÇAO DE TACHAO NA VIA CITADA. RELATA QUE NO LOCAL PASSAM MUITOS CAMINHOES, QUE PASSAM POR CIMA, FAZENDO MUITO BARULHO E ALEGA QUE AS CASAS ESTAO RACHANDO, POIS OS CAMINHOES QUE PASSAM SAO MUITO PESADOS. SOLICITA PROVIDENCIAS E A REMOÇAO DO TACHAO.;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4859;SOLICITA A IMPLANTAÇÃO DA PLACA QUE PROIBE NO LOCAL INFORMADO, COMO JÁ EXISTIA ANTERIORMENTE E FOI RETIRADO, REFERENTE A TRÁFEGO DE VEÍCULOS PESADOS.;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6740;Solicita à Prefeitura Municipal, a urgência na instalação de piquetes na calçada da Rua Antônio Joaquim de Alvarenga, a qual possui ligação com a Rua Mário Alves de Almeida, no bairro Jardim Satélite.;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3618;IMPLANTAÇAO DE CALÇADA SEGURA E RAMPAS DE ACESSO.;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3615;IMPLANTAÇAO DE ASFALTO NA VIA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
6743;PRORROGAÇÃO DE PRAZO DE NOTIFICAÇÃO PRELIMINAR - POSTURAS;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3299; SINALIZAÇAO HORIZONTAL E VERTICAL DE ESTACIONAMENTO CARGA E DESCARGA;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
5978;"Vimos solicitar a possibilidade de implantação de uma rotatória na Rua Conselheiro Rodrigues Alves intersecção com a Rua Profª Maria Luiza Guimarães Medeiros, pelo fato que do fluxo de carros que fazer esse trajeto para poder estacionar próximo da Associação dos Servidores Municipais de São José dos Campos - ASSEM, o que também disciplinaria o trânsito para as pessoas que estacionam no estacionamento da Prefeitura Municipal
Segue croqui e fotos do local";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
3644;PONTE LIVIO VENEZIANI (CONTENÇAO, TALUDE) + NOVO ACESSO/CICLOVIA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
5808;SOLICITA IMPLANTAÇÃO DA PLACA MENCIONADA, RELATA QUE A VIA SERIA ESTREITA E NÃO SUPORTA A PASSAGEM DE VEÍCULO GRANDE E PESADO.;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
608;IMPLANTAÇAO DE PLACA INDICANDO SENTIDO UNICO NA VIA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6588;"Encaminhamos relatório da vistoria realizada na Av. Tancredo Neves, 1251 - Jd. Americano, em atendimento a solicitação de munícipe através da Rádio Mix FM, onde relatou que os veículos que transitam pela Estrada Dom José Antonio do Couto e acessam a Av. Tancredo Neves pelo Túnel do Gás em direção ao Residencial Bem Viver, geram riscos aos demais usuários da via.
Na vistoria, constatou-se uma placa R-8a e uma pequena linha contínua branca desgastada com tachões por onde os veículos realizam a conversão, gernado riscos de acidentes devido o local ficar após o término de uma curva com grande circulação de veículos.

Diante do exposto, segue para conhecimento e providências que julgarem necessárias.

Atenciosamente,

";1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
5089;SOLICITA PLACA DE PROIBIDO ESTACIONAR NA RUA ALDEBARAM NO JD SATELITE, NAO TEM PLACA DE PROIBIDO E AS PESSOAS ESTACIONAM DOS 2 LADOS FECHA A RUA , A RUA NAO TEM ESPAÇO PARA 4 CARROS,SENDO 2 ESTACIONADOS E 2 EM MOVIMENTO, QUASE JA BATEU O CARRO POR CAUSA DO TRANSITO , GOSTARIA QUE FOSSE ANALISADO PARA COLOCAR A PLACA DE PROIBIDO ESTACIONAR, PELO MENOS DE UM LADO, ENTRANDO NA DIREITA, DE DOMINGO FICA PIOR POIS TEM MUITO MOVIMENTO, SABADO DE MANHA É MOVIMENTADO, SE QUE FOR ANALISAR VAI PERCEBER QUE A RUA NAO PODE FICAR DAQUELE JEITO.;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4560;SOLICITA A IMPLANTAÇÃO DE SEMAFORO, INFORMA QUE OS CARROS NÃO RESPEITAM A FAIXA DE PEDESTRE, É TRAJETO ESCOLAR.;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3635;ALTERAÇAO DO SENTIDO DA VIA;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3641;IMPLANTAÇAO DE TRAVESSIA ELEVADA;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
3647;PAVIMENTAÇAO DE VIA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
5809;SOLICITA A TROCA DA PLACA PROIBIDO ESTACIONAR POR ESSA DA FOTO ROTATIVA 15 MINUTOS. PORQUE SOU PROPRIETÁRIO DO COMÉRCIO ( CARLOS ALBERTO DE SOUZA MINIMERCADO CNPJ 287984870001-19) PORQUE ESTOU TENDO MUITO PREJUÍZO O PROBLEMA DO TRÂNSITO NO BAIRRO NÃO É EM FRENTE AO COMÉRCIO CITADO, MAS NA RUA RESPLENDOR COMO VERIFICOU OS AGENTES DE TRÂNSITO QUANDO VIERAM AQUI. PEÇO SOCORRO PORQUE NÃO ESTÁ SENDO FÁCIL FICAR ABERTO O COMÉRCIO SEM CLIENTES SOU UM CONTRIBUINTE DO MUNICÍPIO E MEREÇO MAIS RESPEITO POR PARTE DE VOCÊS. ESTE PROTOCOLO POSSUI IMAGENS.;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6745;PRORROGAÇÃO DE PRAZO DE NOTIFICAÇÃO PRELIMINAR - POSTURAS;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
6747;SOLICITA QUE SEJA VERIFICADO UMA FORMA PARA QUE POSSA COLOCAR OS CONTAINERS DE LIXO PRÓXIMO AO SEU PRÉDIO POIS ESTÁ TENDO QUE COLOCAR OS LIXOS NA ESQUINA POIS O CAMINHÃO DE COLETA NÃO CONSEGUE ENTRAR NA RUA DEVIDO A VEÍCULOS QUE FICAM ESTACIONADOS TODOS OS DIAS NAS DUAS FAIXAS DA RUA. SOLICITA UMA DEMARCAÇÃO PARA OS CONTAINERS DE LIXO.;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2669;ANALISE DO CRUZAMENTO;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5329;"Solicito os bons préstimos de Vossa Senhoria, as providências cabíveis quanto a estudos de engenharia quanto o retorno de mão dupla na via localizada na Rua Almadina entre o N° 21 até N° 222, CEP: 12238-050 npo bairro Vale do Sol.

A solicitação se faz necessária, tendo em vista que, os constantes veículosque circulam na via no sentido contra mão, além de não ter fiscalização para fazer cumprir a infração de trânsito, conforme ART. 186 do CTB, pedestres e veículos que utilizam o local correm sérios riscos de acidentes.

Desta forma, além da solicitação incluímos também o pedido para que um responsável pela fiscalização da SEMOB acompanhe in loco juntamente com nossa equipe tal pedido.

Diante do exposto, solicito uma análise criteriosa para que seja solucionado o problema em questão, no sentido de evitar o perigo e risco de acidentes no local.

Segue em anexo, o abaixo assinado dos moradores.

Atenciosamente,

Rafael Pascucci";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
6748;SOLICITA SINALIZAÇÃO NO JARDIM DO GOLF. INFORMA QUE DEVIDO AO GRANDE FLUXO DE VEICULOS NÃO TEM UMA SINALIZAÇÃO NECESSARIA PARA MANTER O TRANSITO ORGANIZADO.;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
5774;SOLICITA IMPLANTAÇÃO DE SEMÁFORO NO LOCAL, POIS TEM MUITOS ACIDENTES, ATROPELAMENTO DE IDOSOS, PARA QUE SEJA ABERTO EM CONJUNTO COM O OUTRO SEMAFORO QUE TEM PROXIMO.;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4084;SOLICITA IMPLANTAÇAO DE TRAVESSIA ELEVADA;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
337;SOLICITA IMPLANTAÇAO DE SINALIZAÇAO QUE EXISTE UM SEMAFORO NO LOCAL. RELATA QUE LOCAL E O CRUZAMENTO DA R.GUSTAVO RICO TORO SAINDO PARA AV. PEDRO FRIGGI. RELATA QUE SEMAFORO NAO ESTA BEM INDICADO E MOTORISTAS ESTAO PASSANDO DIRETO SEM VER O SEMAFORO. PEDE QUE POSSAM VERIFICAR POIS A MESMA RELATA QUASE TER SIDO ATROPELADA.;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
493;SOLICITA REMOÇAO DE TACHAO COLOCADO EM ESQUINA DO ENDEREÇO CITADO. RELATA QUE ESTA FAZENDO MUITO BARULHO E ATRAPALHANDO OS MORADORES DO LOCAL.;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3557;SOLICITA DEMARCAÇAO DE VAGAS ESTACIONAMENTO PARA MOTOS;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
516;SOLICITA TAMBEM NA VIA R.FRANCISCO RYFF A MUDANÇA OU DIMINUIÇAO DE VELOCIDADE NA VIA, ISTO QUE JA OCORREU COLISOES DE VEICULOS, DEVIDO MUITOS MOTORISTAS NAO RESPEITAR A VELOCIDADE PERMITIDA.;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3307;SOLICITA TRAVESSIA ELEVADA EM FRENTE A ESCOLA;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
5810;SOLICITA INFORMAÇÕES REFERENTE A CALÇADA SEGURA. INFORMA QUE TENTOU CONTATO NO NÚMERO INFORMADO NO PROTOCOLO 6595578, MAS NÃO ATENDEM.;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2478;IMPLANTAR VAGAS DE ESTACIONAMENTO;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2484;IMPLANTAÇAO DE RAMPAS DE ACESSIBILIDADE ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2234;IMPLANTAÇAO DE RAMPA DE ACESSIBILIDADE EM TODA EXTENSAO DA VIA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
5811;SOLICITO ESTUDOS TÉCNICOS VISANDO MELHORIAS VIÁRIAS REFERENTE A CONTENÇÃO DE VELOCIDADE NA ESTRADA MUNICIPAL NELSON TAVARES DA SILVA, PRÓXIMO AO N° 1990 - BOM RETIRO.;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
6753;SOLICITA QUE SEJA FEITA CONSTRUÇÃO DE PASSEIO NA RUA DE SUA CASA. INFORMA QUE MORA EM UMA RUA SEM SAIDA E QUE TEM UMA PARTE DA RUA QUE NAO É ASFALTADA E MUNICIPE RELATA QUE AO ANDAR NESSA RUA SEM PASSEIO CAIU E SE ACIDENTOU .RELATA QUE NA FRENTE DE SUA CASA HÁ PASSEIO, MAS QUE NO RESTANTE DA RUA NAO HÁ.;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
5812;SOLICITA QUE HAJA PROVIDÊNCIA À RESPEITO DE MANUTENÇÃO DA RUA. POIS JÁ SOFREM HÁ ANOS. SEMPRE PEDEM SOLICITACÕES POR CONTA DA POEIRA EM EXCESSO, MAS NÃO SOLUCIONAM O PROBLEMA. ELA QUER APENAS O DIREITO. PEDE COM URGÊNCIA.;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
3607;IMPLANTAÇAO DE TRAVESSIA ELEVADA;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
3532;SOLICITA FAIXA DE PEDESTRE;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
3344;SOLICITA CICLOVIA EM TODA EXTENSAO DA VIA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
3343;SOLICITA IMPLANTAÇAO DE MAO UNICA ;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2216;IMPLANTAÇAO DE CICLOVIA E SINALIZAÇAO PARA A MESMA EM TODA EXTENSAO DA ESTRADA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
5813;SOLICITA RETIRAR A LINHA AZUL DE ESTACIONAMENTO POIS ESTÁ CONFUSO POIS AGORA TEM ESTACIONAMENTO PARTICULAR. ESTE PROTOCOLO POSSUI IMAGENS.;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6755;SOLICITA REMOÇÃO DE PLACA DE SINALIZAÇÃO NA AVENIDA SALINAS, LOCALIZADA NO LADO DIREITO SENTIDO CAMPO DOS ALEMÃES, PRÓXIMO À ROTATORIA DE ACESSO A AVENIDA JACINTO GALO.PEDE IMPLANTAÇÃO DA MESMA PLACA 50 METROS DEPOIS DA ROTATORIA DE ACESSO A AVENIDA JACINTO GALO.;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2291;ANALISE TRANSITO IMPLANTAÇAO PLACAS SINALIZAÇAO E REDUTOR VELOCIDADE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4085;REDUTOR DE VELOCIDADE - LOMBADA ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2232;IMPLANTAÇAO DE LOMBADA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5816;"SOLICITA QUE SEJA IMPLANTADA RAMPA DE ACESSIBILIDADE PARA DEFICIENTES FÍSICOS. RELATA ""NA INTERSECÇÃO ENTRE AS RUAS EMÍLIO MARELO E MANOEL BOSCO RIBEIRO (JARDIM DAS INDUSTRIAS - SJC) NÃO HÁ REBAIXAMENTO DE CALÇADA PARA ACESSO À FAIXA DE PEDESTRES, O QUE OCASIONA DIFICULDADES DE ACESSO À CADEIRANTES""";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1991;SOLICITA FECHAMENTO DO ACESSO SEM SAIDA. Desta forma afim de atender as necessidades dos munícipes, solicito os bons préstimos de V.Sª para atender dentro dos trâmites lagais da lei, efetuar o fechamento total de um acesso sem saída, situado na Estrada A, no São Judas Tadeu. A solicitação se faz necessaria, tendo em vista meliantes que vem ultilizando o local como tocaia para tentar roubar os veículos que transitam no local.;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
